object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of 180,Probability of Label 2,Object Center_0,Object Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Object Area,Variance of Defect Area,Mean Defect Displacement,Number of Defects,Convex Hull Center_0,Convex Hull Center_1,Mean Defect Area,Convex Hull Area,Convexity,Skewness of Defect Area,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Size in pixels,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Total Intensity_0,Total Intensity_1,Total Intensity_2,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Radii of the object_0,Radii of the object_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1
136,3,23,180,180,1.0,0.0,348.75323,335.06494,347.9091,334.84848,-3.6403944,77.0,56.916668,5.057805,4.0,348.5,335.0,8.25,110.0,0.7,0.30566108,11884253.0,1460669.2,1045491.9,354.0,341.0,-0.6412831,-0.76730436,0.76730436,-0.6412831,0.17303701,0.18849014,0.113161236,77.0,26936.0,10491.0,12090.0,20484.246,7084.3765,9197.324,-0.9533749,0.121234916,-0.2763664,0.2709921,-0.059109386,-0.960765,0.13281411,0.9908623,-0.023499701,13747.0,4779.0,6746.0,11884253.0,-3224340.0,-1544780.1,-3224340.0,1460669.2,432087.5,-1544780.1,432087.5,1045491.9,1577287.0,545497.0,708194.0,348.75323,335.06494,344.0,330.0,-1.0018076,-0.6161989,0.056797337,3.118555,1.9610902,1414893.5,297390.97,556277.06,-0.2366264,1.8530895,0.07701752,33910.0,6474.0,10833.0,29880.264,2670.035,7982.2573,21890.0,1485.0,5241.0,1414893.5,8064.854,12018.805,8064.854,297390.97,27394.375,12018.805,27394.375,556277.06,110616740.0,9884469.0,29550316.0,0.9475304,6.8962927,0.057414114,37.79899,10.0,12.485281,11.313708,3.779899,0.0,349.0,335.0
137,4,1,0,180,1.0,0.0,449.25,97.57143,446.96295,94.6963,0.0,112.0,2452.0,6.331281,3.0,448.0,96.0,45.0,247.0,0.4534413,1.4196326,6183560.0,705210.0,2924146.0,455.0,106.0,-0.4634562,-0.88611984,0.88611984,-0.4634562,0.6756291,-0.25961807,0.6919192,112.0,28208.0,7901.0,16295.0,20919.635,6343.259,11038.071,-0.936087,0.34071714,-0.087481156,0.112248994,0.053631715,-0.9922317,0.33337858,0.9386349,0.088449106,17041.0,4159.0,6798.0,6183560.0,-607475.4,-1315047.9,-607475.4,705210.0,321067.66,-1315047.9,321067.66,2924146.0,2342999.0,710445.0,1236264.0,449.25,97.57143,442.0,87.0,-0.31428674,-0.54589385,0.26626605,5.6216807,2.0196795,1882486.5,398774.03,659515.06,-0.8723467,2.0548978,0.51648265,35609.0,6932.0,14009.0,30547.992,2662.4844,8260.077,20670.0,1409.0,5867.0,1882486.5,-88934.47,-78154.06,-88934.47,398774.03,117022.76,-78154.06,117022.76,659515.06,129554030.0,11291596.0,35030984.0,4.7711077,6.559217,1.6456765,49.04163,13.0,24.31371,20.12461,3.772433,0.0,451.0,98.0
138,4,2,0,180,1.0,0.0,278.1857,134.03572,278.80136,132.00685,2.3736773,140.0,1769.6666,6.3399963,4.0,278.5,133.0,36.5,286.0,0.48951048,1.5435766,9348415.0,1132220.2,608725.0,290.0,140.0,0.9747617,0.22324772,0.22324772,-0.9747617,0.6358949,-0.12626632,0.14975132,140.0,28914.0,10284.0,11210.0,20162.928,7429.543,9029.593,-0.9804876,0.1928335,-0.03820158,0.18130219,0.96215636,0.20343219,0.07598443,0.1925367,-0.9783435,14863.0,4356.0,6881.0,9348415.0,-1568261.9,-669868.44,-1568261.9,1132220.2,183460.56,-669868.44,183460.56,608725.0,2822810.0,1040136.0,1264143.0,278.1857,134.03572,268.0,127.0,-0.22831248,-0.09822879,0.07214323,6.4277477,2.7094557,2255849.0,529008.56,558434.7,-0.2817343,2.4627926,0.09610002,36620.0,8465.0,11205.0,30719.861,2769.661,8104.5586,20995.0,1447.0,5803.0,2255849.0,13937.541,-5518.3447,13937.541,529008.56,37953.59,-5518.3447,37953.59,558434.7,137041300.0,12355457.0,36154436.0,2.5657794,9.376442,-0.10425342,28.384777,2.0,28.384777,20.396078,14.192389,0.0,277.0,137.0
139,4,3,0,180,1.0,0.0,157.35088,150.33333,158.78723,150.70213,0.0,57.0,165.33333,4.3010054,3.0,158.0,150.5,15.666667,104.0,0.5480769,-1.5453925,6525362.0,927149.8,695915.8,165.0,155.0,0.9008243,0.4341838,0.4341838,-0.9008243,0.6327843,-0.24003632,-0.3784279,57.0,26028.0,9329.0,11877.0,19435.018,7451.544,10106.193,-0.9704881,0.17513181,-0.16577612,0.23122622,0.48063478,-0.8458869,0.06846394,0.85925496,0.5069454,15768.0,5018.0,7331.0,6525362.0,-1408939.8,-397910.0,-1408939.8,927149.8,163668.66,-397910.0,163668.66,695915.8,1107796.0,424738.0,576053.0,157.35088,150.33333,152.0,147.0,-0.32644778,-0.13720228,0.6998542,3.5936625,1.280952,12608371.0,4003323.0,2436902.0,-1.406621,2.012825,3.0377073,38459.0,13075.0,24056.0,30454.875,3590.5405,8710.773,12879.0,1430.0,5793.0,12608371.0,-4240100.0,-2795593.5,-4240100.0,4003323.0,2200755.5,-2795593.5,2200755.5,2436902.0,112865770.0,13306543.0,32282128.0,3.182457,3.326259,15.266751,27.970562,8.0,14.485281,13.416408,3.4963202,0.0,158.0,151.0
140,4,4,0,180,1.0,0.0,394.80768,156.15384,395.26315,155.78947,-4.3070135,78.0,148.91667,5.283161,4.0,395.0,156.0,14.25,135.0,0.5777778,0.2538174,10073422.0,1000692.25,1839745.1,400.0,164.0,0.3213171,-0.94697165,0.94697165,0.3213171,0.468843,0.061421458,0.5182816,78.0,29510.0,9367.0,13684.0,20959.666,6738.436,9706.833,-0.98458505,-0.033748146,0.1716199,0.15475853,0.28911132,0.94470334,0.08149924,-0.95670044,0.27943185,15889.0,4289.0,6798.0,10073422.0,-1490090.9,-739402.1,-1490090.9,1000692.25,-212520.67,-739402.1,-212520.67,1839745.1,1634854.0,525598.0,757133.0,394.80768,156.15384,391.0,149.0,-0.56360835,-0.18023665,-0.093517564,3.8380044,1.6459258,6658646.0,1635760.5,643626.56,-2.8183835,2.718559,0.20090291,36328.0,10661.0,11035.0,30352.701,3062.6875,8196.757,14770.0,1370.0,5605.0,6658646.0,-1841608.0,-443050.47,-1841608.0,1635760.5,285098.3,-443050.47,285098.3,643626.56,115947320.0,11699466.0,31311612.0,11.812212,8.520257,0.07108504,33.142136,8.0,15.2426405,13.0,4.142767,0.0,395.0,156.0
141,4,5,0,180,1.0,0.0,178.13971,154.09558,178.79878,154.83537,0.0,136.0,450.0,7.856785,2.0,178.5,154.5,82.0,300.0,0.45333335,0.0,5651720.5,841542.3,4205227.0,194.0,160.0,0.96702844,-0.25466847,-0.25466847,-0.96702844,-0.46788216,0.28736123,1.0249134,136.0,25564.0,11881.0,19439.0,20568.934,9549.323,12232.831,-0.9826577,-0.1562023,-0.09992356,0.10090863,0.0016308754,-0.9948944,0.15556775,-0.9877237,0.014159569,12879.0,7172.0,8656.0,5651720.5,-491529.6,-235473.36,-491529.6,841542.3,72240.07,-235473.36,72240.07,4205227.0,2797375.0,1298708.0,1663665.0,178.13971,154.09558,164.0,150.0,0.26904914,-0.29285607,0.86887383,7.6226435,1.5288042,12949042.0,3422580.2,1717939.4,-1.871073,2.221706,3.111055,38459.0,13807.0,24056.0,30657.78,3542.5215,8628.542,13328.0,1430.0,5947.0,12949042.0,-4152187.5,-1914051.9,-4152187.5,3422580.2,1456540.0,-1914051.9,1456540.0,1717939.4,145072600.0,16763212.0,40830264.0,4.8738875,4.916379,20.653648,32.72792,2.0,32.72792,30.364452,16.36396,0.0,178.0,154.0
142,4,6,0,180,1.0,0.0,415.66153,167.8923,417.18988,167.17722,-3.2626572,130.0,2192.3333,6.285023,4.0,416.5,167.5,39.5,288.0,0.4513889,0.48607787,11385680.0,1421476.0,617375.0,425.0,177.0,0.6557436,-0.75498366,0.75498366,0.6557436,0.5187338,-0.05674659,-0.092253834,130.0,28896.0,10661.0,11035.0,20086.107,7986.5615,9306.77,-0.9704181,0.21927887,-0.1010224,0.23995367,0.9222014,-0.30326036,0.0266644,-0.31853005,-0.94753766,14770.0,4585.0,7076.0,11385680.0,-2626141.0,-310645.03,-2626141.0,1421476.0,13407.976,-310645.03,13407.976,617375.0,2611194.0,1038253.0,1209880.0,415.66153,167.8923,409.0,159.0,-0.67152596,-0.4991817,-0.50034297,5.860479,1.8412418,4311232.5,992065.0,644848.8,-2.5467484,2.330387,0.4724889,36328.0,9367.0,13684.0,30552.082,2926.7524,8186.862,15889.0,1370.0,5420.0,4311232.5,-671527.6,-319070.25,-671527.6,992065.0,193027.48,-319070.25,193027.48,644848.8,130029656.0,12456258.0,34843284.0,13.05428,6.5542793,1.62844,48.28427,12.0,22.970562,21.260292,4.0236893,0.0,415.0,168.0
143,4,7,0,180,1.0,0.0,239.02727,176.58182,240.5,179.4423,4.1283975,220.0,527.7,8.202209,5.0,239.5,177.5,20.8,324.0,0.67901236,2.0070486,6243496.0,2607605.8,915413.1,249.0,187.0,0.8594326,-0.5112491,-0.5112491,-0.8594326,1.0743802,-0.16714932,0.080017604,220.0,27442.0,19186.0,13408.0,17122.627,15139.673,10552.995,-0.9253723,0.37577245,-0.049810912,0.37288612,0.92602724,0.058561567,0.06813208,0.035617456,-0.99704033,12200.0,10129.0,7488.0,6243496.0,-1745682.6,-370194.47,-1745682.6,2607605.8,188339.8,-370194.47,188339.8,915413.1,3766978.0,3330728.0,2321659.0,239.02727,176.58182,231.0,169.0,1.4139104,-0.10763684,0.34718904,5.130198,3.8335826,12363510.0,4175987.8,813051.1,-0.9340213,2.269613,0.5697414,42673.0,15778.0,13611.0,31645.021,3693.1292,8328.129,15551.0,1515.0,5840.0,12363510.0,-2301079.2,-631698.9,-2301079.2,4175987.8,910941.6,-631698.9,910941.6,813051.1,142212740.0,16596922.0,37426610.0,3.6503098,5.32341,0.93575156,69.59798,4.0,25.142136,17.0,12.424622,1.0,235.0,174.0
144,4,8,0,180,1.0,0.0,182.88637,178.37122,183.09554,177.6879,0.0,132.0,1306.3334,6.5537705,3.0,183.0,178.0,52.333332,289.0,0.4567474,-1.5840833,9299446.0,3187726.8,1983103.8,192.0,187.0,0.73954433,-0.6731078,-0.6731078,-0.73954433,0.541593,-0.12613411,0.6556548,132.0,26502.0,13807.0,15031.0,18822.234,9674.78,10413.363,-0.9052634,0.29734206,-0.3034565,0.41928795,0.5100685,-0.7510178,0.0685256,0.80710465,0.5864183,13328.0,5341.0,7698.0,9299446.0,-3542626.5,-317463.0,-3542626.5,3187726.8,782408.44,-317463.0,782408.44,1983103.8,2484535.0,1277071.0,1374564.0,182.88637,178.37122,175.0,170.0,-0.26025712,-0.56310844,0.294677,5.4854026,2.2058346,11201433.0,3442165.0,2238314.0,-1.4962044,2.0741196,3.0888712,38459.0,11881.0,24056.0,30651.195,3557.283,8616.897,12879.0,1482.0,5866.0,11201433.0,-3525268.0,-2419809.2,-3525268.0,3442165.0,1926134.9,-2419809.2,1926134.9,2238314.0,130390184.0,15132682.0,36656280.0,3.6563616,3.7752495,16.520885,58.01219,15.0,21.970562,17.804493,3.8674796,0.0,184.0,178.0
145,4,9,0,180,1.0,0.0,273.58524,175.54546,272.60233,177.98842,-0.9864377,176.0,6738.9165,7.874562,4.0,273.0,177.0,64.75,435.0,0.4045977,0.9127988,14208180.0,1096777.6,936832.94,288.0,185.0,0.9236372,0.38326797,0.38326797,-0.9236372,0.569543,-0.04383122,0.3196491,176.0,30260.0,10257.0,12420.0,21036.62,7785.841,9322.528,-0.98166883,0.036137152,-0.18713742,0.18826969,0.030963568,-0.98162913,0.02967884,0.99886703,0.0371995,15309.0,5092.0,7101.0,14208180.0,-2610205.5,-399642.88,-2610205.5,1096777.6,89111.75,-399642.88,89111.75,936832.94,3702445.0,1370308.0,1640765.0,273.58524,175.54546,259.0,170.0,-0.76049364,-0.406899,0.18230905,8.290685,1.8691869,20783594.0,9700553.0,1011417.7,-1.5908031,2.4174984,0.8605085,42569.0,19186.0,13611.0,30651.12,4299.6685,8399.957,12200.0,1421.0,5722.0,20783594.0,-9558769.0,-2063292.9,-9558769.0,9700553.0,1930978.0,-2063292.9,1930978.0,1011417.7,146696260.0,20578214.0,40202190.0,3.343256,5.6847653,1.4682689,32.970562,2.0,32.970562,29.732138,16.485281,0.0,274.0,175.0
146,4,10,0,180,1.0,0.0,294.6279,195.56589,297.0845,195.38028,1.7873815,129.0,578.25,5.836148,4.0,295.5,195.5,17.75,200.0,0.645,1.4756299,11439920.0,944722.1,976377.56,301.0,206.0,0.20376277,-0.9790203,0.9790203,0.20376277,0.5131491,-0.08018491,0.6046758,129.0,29184.0,9915.0,12777.0,20821.504,7392.4653,9193.581,-0.98789966,0.028555075,-0.15244295,0.14500508,-0.17866588,-0.973166,0.055025183,0.98349535,-0.17236333,15181.0,5079.0,6809.0,11439920.0,-1576816.0,-590985.94,-1576816.0,944722.1,44620.77,-590985.94,44620.77,976377.56,2685974.0,953628.0,1185972.0,294.6279,195.56589,291.0,186.0,-0.6543604,-0.07901032,0.92914754,5.798753,2.0310297,7120344.0,1766836.8,616449.2,-2.2728024,2.4336376,0.24350083,38045.0,10257.0,11540.0,30347.682,3103.479,8121.3247,15309.0,1378.0,5722.0,7120344.0,-1538251.0,-385958.44,-1538251.0,1766836.8,286176.9,-385958.44,286176.9,616449.2,129311470.0,13223924.0,34604964.0,9.239631,6.393532,0.16425797,47.04163,10.0,22.31371,16.27882,4.704163,0.0,294.0,196.0
147,4,11,0,180,1.0,0.0,373.72223,194.33333,375.1111,195.16667,3.134948,72.0,5.6666665,6.5465264,4.0,374.0,194.5,4.5,90.0,0.8,1.7791795,9812426.0,1546250.6,755586.9,382.0,198.0,0.99914557,-0.04133022,-0.04133022,-0.99914557,0.5778318,0.42718774,-0.14431791,72.0,27507.0,10363.0,10986.0,20199.889,6885.2637,9221.25,-0.9555697,0.2871072,-0.06675345,0.2544869,0.9178345,0.30465755,0.148738,0.27413362,-0.95011985,14135.0,4549.0,7273.0,9812426.0,-2348233.2,-1407532.5,-2348233.2,1546250.6,501814.3,-1407532.5,501814.3,755586.9,1454392.0,495739.0,663930.0,373.72223,194.33333,367.0,192.0,-0.3126455,-0.27214998,-0.6108888,3.6889913,1.5483915,4627964.5,821026.9,607716.4,-3.0192728,2.7338967,0.40346155,35555.0,8807.0,13028.0,30111.93,2856.7966,8080.1753,15276.0,1370.0,5867.0,4627964.5,-947717.9,-361506.06,-947717.9,821026.9,179246.69,-361506.06,179246.69,607716.4,113100410.0,10730128.0,30349140.0,15.399153,9.984394,0.9551993,27.727922,7.0,15.2426405,14.035668,3.9611318,0.0,374.0,195.0
148,4,12,0,180,1.0,0.0,345.55554,204.89899,344.32098,204.01234,-2.6079404,99.0,535.5833,5.461715,4.0,345.0,204.5,20.25,180.0,0.55,0.60357827,12116653.0,1099375.5,1316850.2,353.0,211.0,0.84009916,-0.5424329,-0.5424329,-0.84009916,0.45282263,-0.056542184,0.4805297,99.0,29007.0,8807.0,13028.0,20517.334,6574.899,9555.667,-0.9798223,0.127494,-0.15392713,0.16412877,0.07374641,-0.9836784,0.114061534,0.9890939,0.093183815,15276.0,4176.0,6925.0,12116653.0,-1894345.5,-1269546.0,-1894345.5,1099375.5,249581.81,-1269546.0,249581.81,1316850.2,2031216.0,650915.0,946011.0,345.55554,204.89899,338.0,199.0,-0.88358945,-0.7304168,0.49053204,4.4917245,1.8036191,4056784.8,764711.2,593907.44,-2.7440963,2.9667802,0.30732518,35555.0,10363.0,12494.0,30019.094,2818.0537,8088.6855,14135.0,1378.0,5679.0,4056784.8,-774881.1,-284082.4,-774881.1,764711.2,139604.47,-284082.4,139604.47,593907.44,118965670.0,11167947.0,32055460.0,14.55116,13.167866,0.5743144,49.28427,13.0,18.31371,16.40122,3.7910979,0.0,346.0,205.0
149,4,13,0,180,1.0,0.0,119.90566,344.3585,120.26316,344.89474,0.0,53.0,4.5,3.9237757,2.0,120.0,344.5,9.5,72.0,0.7361111,0.0,10611309.0,793267.75,1482134.9,125.0,349.0,0.7868067,-0.6171995,-0.6171995,-0.7868067,0.2928574,0.20637107,0.8816116,53.0,28529.0,7768.0,12785.0,20571.396,5645.3584,9451.792,-0.97665644,0.09244868,-0.19389537,0.16349448,-0.26554114,-0.95013547,0.13932598,0.9596568,-0.24422762,15958.0,3741.0,7606.0,10611309.0,-1722706.5,-1369189.2,-1722706.5,793267.75,12824.169,-1369189.2,12824.169,1482134.9,1090284.0,299204.0,500945.0,119.90566,344.3585,116.0,341.0,-0.84790605,-0.22924656,0.21107127,2.7315495,1.5373633,20713394.0,5752038.5,764127.25,-1.2248981,1.7365532,0.36731735,41062.0,14858.0,12057.0,30315.012,4067.8245,8238.376,12800.0,1604.0,5796.0,20713394.0,-6934574.0,-1440280.0,-6934574.0,5752038.5,996937.3,-1440280.0,996937.3,764127.25,107739550.0,14457048.0,29279188.0,1.5054761,2.4589243,0.27257276,28.556349,9.0,10.899495,10.630146,3.1729276,0.0,120.0,344.0
150,4,14,0,180,1.0,0.0,80.20635,357.39682,79.25714,355.57144,2.362428,126.0,64.25,7.046628,4.0,80.0,357.0,8.75,161.0,0.7826087,1.2266921,9091220.0,1043225.0,723355.1,84.0,369.0,-0.033574756,-0.9994362,0.9994362,-0.033574756,0.6127783,-0.46377593,0.5640438,126.0,28494.0,9137.0,11851.0,20911.715,6834.635,8967.104,-0.9859746,-0.16689423,0.00065490504,0.14577232,-0.86308855,-0.48355827,0.08126832,-0.4766807,0.8753119,16395.0,3653.0,7433.0,9091220.0,-1203239.5,-671085.94,-1203239.5,1043225.0,256022.77,-671085.94,256022.77,723355.1,2634876.0,861164.0,1129855.0,80.20635,357.39682,77.0,346.0,-0.51224715,0.4501671,0.43756557,6.203691,1.7126634,6339090.0,2450093.5,637335.4,-1.8197211,3.5217679,0.27993098,38364.0,13279.0,12028.0,30442.418,3105.5703,8007.406,16751.0,1190.0,5402.0,6339090.0,-2090263.4,-406103.06,-2090263.4,2450093.5,406642.38,-406103.06,406642.38,637335.4,130171784.0,13279419.0,34239668.0,7.215601,13.873158,0.29730245,46.79899,10.0,23.242641,22.022715,4.679899,0.0,81.0,357.0
151,4,15,0,180,1.0,0.0,143.29126,359.5437,141.69307,358.44556,0.0,103.0,544.5,5.5756254,2.0,142.5,359.0,50.5,204.0,0.50490195,0.0,7501792.5,821314.0,740282.94,149.0,368.0,-0.52557427,-0.85074776,0.85074776,-0.52557427,0.5538535,0.3055706,0.100583516,103.0,27385.0,8567.0,10718.0,20392.223,5938.6406,8983.719,-0.9913303,-0.12756516,-0.031485226,0.118282564,-0.7620704,-0.6365987,0.057213858,-0.6348038,0.7705523,15950.0,3875.0,7072.0,7501792.5,-807488.0,-389271.34,-807488.0,821314.0,65549.18,-389271.34,65549.18,740282.94,2100399.0,611680.0,925323.0,143.29126,359.5437,137.0,351.0,-0.38124686,0.07553832,-0.72684133,5.0975385,1.7020004,17882586.0,4990698.0,741956.94,-1.3975719,1.9269637,0.41086,41062.0,14858.0,12785.0,30373.742,3926.0212,8224.517,12800.0,1422.0,5778.0,17882586.0,-6020510.0,-1207335.5,-6020510.0,4990698.0,772790.56,-1207335.5,772790.56,741956.94,124015990.0,16029945.0,33580704.0,2.3242273,3.4518592,0.66951513,47.28427,12.0,21.142136,19.416489,3.940356,0.0,144.0,360.0
152,4,16,0,180,1.0,0.0,109.874214,359.91824,110.17544,364.9035,-2.9108672,159.0,573.6667,8.415476,4.0,110.0,362.0,28.5,273.0,0.5824176,-0.15895098,3679389.5,1628437.8,685351.2,117.0,373.0,0.16591091,-0.9861407,0.9861407,0.16591091,0.77143794,-0.19439739,0.15850154,159.0,26976.0,13279.0,12028.0,20748.49,10168.113,9253.371,-0.91359067,0.37682027,-0.15283522,0.39333344,0.91425776,-0.097064644,0.10315487,-0.14879255,-0.98347336,16751.0,6744.0,6984.0,3679389.5,-1095676.0,-364847.72,-1095676.0,1628437.8,72301.63,-364847.72,72301.63,685351.2,3299010.0,1616730.0,1471286.0,109.874214,359.91824,104.0,352.0,0.65484184,-0.18725955,0.3114563,5.053611,2.9081573,17800338.0,3724918.5,736640.4,-1.4638706,1.8991271,0.47141376,41062.0,14858.0,12785.0,30610.863,3827.46,8186.6597,12800.0,1422.0,5722.0,17800338.0,-4529447.0,-1193631.1,-4529447.0,3724918.5,707292.94,-1193631.1,707292.94,736640.4,133493976.0,16691553.0,35702024.0,2.6285546,4.145425,0.7881428,81.91169,17.0,23.485281,20.615528,4.8183346,0.0,110.0,361.0
153,4,17,0,180,1.0,0.0,169.81482,364.2037,172.41919,362.34344,1.5717933,108.0,4263.0,6.2778482,4.0,171.5,363.0,49.5,306.0,0.3529412,1.4292247,6789337.0,939337.9,569463.94,181.0,372.0,0.73465854,0.67843705,0.67843705,-0.73465854,0.54128385,-0.2685654,-0.28686687,108.0,28044.0,9383.0,10297.0,20662.047,7156.074,8635.407,-0.9855584,0.16114534,-0.052027274,0.16691431,0.9762502,-0.13811292,0.028535385,-0.14480244,-0.989049,16638.0,4855.0,6418.0,6789337.0,-1020927.1,-185128.67,-1020927.1,939337.9,708.1087,-185128.67,708.1087,569463.94,2231501.0,772856.0,932624.0,169.81482,364.2037,163.0,355.0,-0.3553891,-0.22763708,-0.048693936,6.2864084,1.9994684,6163031.0,916782.7,593043.6,-1.8353776,2.2404358,0.20611897,41062.0,8826.0,11622.0,30361.383,2933.57,8025.639,15950.0,1282.0,5692.0,6163031.0,-779197.06,-276020.06,-779197.06,916782.7,150902.64,-276020.06,150902.64,593043.6,130736120.0,12631953.0,34558400.0,8.165089,6.0295706,0.14526784,25.31371,2.0,25.31371,19.79899,12.656855,0.0,169.0,366.0
154,4,18,0,180,1.0,0.0,126.43299,368.73196,126.69697,369.78787,-3.2500114,97.0,40.916668,5.901611,4.0,126.5,369.0,8.25,130.0,0.74615383,-0.14041288,12768494.0,3969555.2,821207.0,132.0,376.0,0.43212426,-0.9018141,0.9018141,0.43212426,0.9801021,0.10248571,0.28161597,97.0,31965.0,14858.0,12057.0,19138.299,10571.453,9417.588,-0.90296054,0.41965526,-0.09247521,0.42905915,0.8924024,-0.13973594,0.023884181,-0.16585338,-0.9858611,12800.0,6744.0,7585.0,12768494.0,-5404143.5,-357072.78,-5404143.5,3969555.2,57068.785,-357072.78,57068.785,821207.0,1856415.0,1025431.0,913506.0,126.43299,368.73196,122.0,363.0,0.8574173,-0.8315483,-0.1980671,3.447367,2.2477124,18042940.0,4181353.8,741466.4,-1.2729814,1.8098602,0.40666783,41062.0,13279.0,12785.0,30715.807,3917.1155,8220.586,15950.0,1422.0,5778.0,18042940.0,-4759572.0,-1218885.5,-4759572.0,4181353.8,750628.7,-1218885.5,750628.7,741466.4,117395816.0,14971215.0,31419080.0,1.774203,2.9676294,0.6316957,48.870056,12.0,14.485281,13.038404,4.072505,0.0,127.0,369.0
155,4,19,0,180,1.0,0.0,142.13637,439.18182,141.59091,440.45456,0.0,66.0,42.333332,4.5409083,3.0,142.0,439.5,7.3333335,88.0,0.75,0.22993688,10097790.0,1417561.4,1398065.4,148.0,444.0,0.91284746,0.4083008,0.4083008,-0.91284746,0.5310786,0.118673116,0.6101069,66.0,27435.0,10086.0,12570.0,20292.408,7298.515,9290.046,-0.9679586,-0.0842646,-0.23654927,0.25106287,-0.34294817,-0.90518177,0.004849365,0.9355672,-0.35311538,15507.0,4585.0,7160.0,10097790.0,-2415292.5,-110864.27,-2415292.5,1417561.4,-247281.7,-110864.27,-247281.7,1398065.4,1339299.0,481702.0,613143.0,142.13637,439.18182,137.0,436.0,-0.7037997,-0.43258682,0.2759251,3.0927327,1.6980433,1533398.8,343737.7,574230.1,-0.70481145,2.0733635,0.14233781,34549.0,6563.0,12066.0,29858.156,2674.027,7874.0425,19993.0,1278.0,5093.0,1533398.8,-44923.82,-4560.4365,-44923.82,343737.7,41424.934,-4560.4365,41424.934,574230.1,109041980.0,9765547.0,28756004.0,4.3069706,8.097535,0.32000217,29.970562,9.0,12.485281,10.770329,3.3300626,0.0,142.0,439.0
